,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6175,0.027,0.027,0.022,0.02,0.025,0.018,0.034
t_6176,0.192,0.173,0.16,0.105,0.122,0.083,0.209
t_6177,0.416,0.401,0.38,0.347,0.301,0.223,0.457
t_6178,0.629,0.552,0.534,0.429,0.407,0.373,0.647
t_6179,0.785,0.715,0.679,0.693,0.516,0.361,0.778
t_6180,0.919,0.848,0.875,0.845,0.731,0.561,0.785
t_6181,0.957,0.905,0.907,0.867,0.791,0.774,0.826
t_6182,0.913,0.878,0.831,0.777,0.761,0.752,0.811
t_6183,0.798,0.754,0.745,0.685,0.649,0.619,0.72
t_6184,0.627,0.591,0.592,0.51,0.489,0.496,0.564
t_6185,0.41,0.385,0.387,0.35,0.311,0.331,0.35
t_6186,0.174,0.163,0.164,0.157,0.119,0.144,0.121
t_6187,0.014,0.013,0.012,0.01,0.006,0.01,0.007
t_6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6199,0.021,0.032,0.039,0.044,0.042,0.038,0.013
t_6200,0.136,0.192,0.216,0.225,0.211,0.206,0.039
t_6201,0.281,0.384,0.415,0.434,0.418,0.411,0.053
t_6202,0.488,0.574,0.617,0.632,0.617,0.602,0.062
t_6203,0.572,0.682,0.739,0.78,0.701,0.699,0.062
t_6204,0.617,0.718,0.761,0.851,0.721,0.673,0.057
t_6205,0.681,0.655,0.671,0.658,0.657,0.551,0.065
t_6206,0.642,0.609,0.515,0.34,0.424,0.456,0.133
t_6207,0.475,0.483,0.379,0.265,0.229,0.253,0.229
t_6208,0.307,0.328,0.207,0.164,0.137,0.178,0.171
t_6209,0.208,0.188,0.132,0.166,0.097,0.15,0.168
t_6210,0.088,0.074,0.052,0.072,0.059,0.061,0.095
t_6211,0.007,0.007,0.004,0.005,0.003,0.003,0.006
t_6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6223,0.023,0.031,0.034,0.038,0.036,0.033,0.032
t_6224,0.191,0.217,0.205,0.213,0.216,0.221,0.206
t_6225,0.429,0.444,0.412,0.42,0.438,0.455,0.408
t_6226,0.638,0.646,0.635,0.635,0.648,0.655,0.583
t_6227,0.794,0.802,0.81,0.808,0.808,0.805,0.583
t_6228,0.89,0.899,0.899,0.896,0.896,0.897,0.675
t_6229,0.916,0.922,0.913,0.906,0.904,0.91,0.807
t_6230,0.876,0.872,0.865,0.863,0.853,0.866,0.782
t_6231,0.756,0.744,0.748,0.74,0.726,0.745,0.662
t_6232,0.568,0.564,0.576,0.566,0.548,0.565,0.512
t_6233,0.365,0.363,0.37,0.361,0.348,0.358,0.311
t_6234,0.152,0.154,0.151,0.144,0.121,0.137,0.103
t_6235,0.011,0.01,0.009,0.007,0.005,0.007,0.004
t_6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6247,0.023,0.024,0.031,0.038,0.033,0.019,0.018
t_6248,0.191,0.187,0.179,0.188,0.175,0.124,0.074
t_6249,0.42,0.411,0.368,0.306,0.32,0.204,0.198
t_6250,0.621,0.615,0.555,0.329,0.441,0.216,0.267
t_6251,0.746,0.745,0.546,0.215,0.427,0.25,0.286
t_6252,0.818,0.818,0.615,0.103,0.262,0.508,0.512
t_6253,0.832,0.823,0.811,0.329,0.175,0.707,0.595
t_6254,0.765,0.743,0.814,0.719,0.275,0.773,0.609
t_6255,0.672,0.601,0.676,0.697,0.539,0.7,0.606
t_6256,0.483,0.488,0.504,0.532,0.445,0.534,0.477
t_6257,0.331,0.313,0.287,0.333,0.296,0.335,0.3
t_6258,0.126,0.129,0.122,0.126,0.103,0.122,0.102
t_6259,0.007,0.008,0.006,0.005,0.004,0.006,0.004
t_6260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6271,0.016,0.027,0.034,0.038,0.035,0.031,0.03
t_6272,0.121,0.171,0.213,0.22,0.222,0.199,0.2
t_6273,0.311,0.331,0.428,0.445,0.443,0.432,0.415
t_6274,0.596,0.592,0.632,0.644,0.648,0.644,0.63
t_6275,0.792,0.784,0.782,0.793,0.781,0.796,0.802
t_6276,0.886,0.881,0.873,0.879,0.865,0.884,0.884
t_6277,0.9,0.897,0.891,0.897,0.877,0.893,0.895
t_6278,0.821,0.821,0.83,0.837,0.825,0.832,0.839
t_6279,0.701,0.693,0.702,0.711,0.697,0.711,0.712
t_6280,0.479,0.529,0.535,0.528,0.514,0.536,0.527
t_6281,0.322,0.335,0.335,0.334,0.318,0.343,0.311
t_6282,0.105,0.134,0.13,0.124,0.105,0.122,0.096
t_6283,0.006,0.007,0.005,0.004,0.003,0.004,0.003
t_6284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6295,0.019,0.021,0.021,0.031,0.034,0.027,0.028
t_6296,0.178,0.186,0.181,0.188,0.217,0.189,0.192
t_6297,0.407,0.402,0.396,0.41,0.453,0.422,0.423
t_6298,0.609,0.598,0.587,0.617,0.651,0.624,0.623
t_6299,0.765,0.751,0.737,0.761,0.801,0.771,0.771
t_6300,0.863,0.836,0.822,0.847,0.885,0.859,0.864
t_6301,0.882,0.852,0.822,0.861,0.893,0.873,0.87
t_6302,0.844,0.819,0.8,0.813,0.836,0.822,0.814
t_6303,0.728,0.709,0.688,0.686,0.711,0.699,0.698
t_6304,0.557,0.535,0.516,0.513,0.53,0.524,0.521
t_6305,0.349,0.334,0.316,0.312,0.32,0.32,0.301
t_6306,0.132,0.126,0.115,0.112,0.099,0.11,0.092
t_6307,0.007,0.005,0.004,0.003,0.002,0.003,0.003
t_6308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6319,0.016,0.026,0.029,0.026,0.035,0.028,0.025
t_6320,0.132,0.171,0.191,0.212,0.222,0.214,0.177
t_6321,0.334,0.261,0.277,0.358,0.439,0.402,0.398
t_6322,0.482,0.5,0.475,0.348,0.541,0.457,0.582
t_6323,0.536,0.565,0.595,0.605,0.576,0.672,0.671
t_6324,0.433,0.508,0.566,0.745,0.679,0.749,0.722
t_6325,0.395,0.336,0.372,0.526,0.606,0.59,0.759
t_6326,0.262,0.159,0.103,0.299,0.4,0.245,0.711
t_6327,0.135,0.106,0.065,0.084,0.224,0.13,0.411
t_6328,0.072,0.068,0.052,0.069,0.102,0.079,0.173
t_6329,0.04,0.025,0.021,0.026,0.05,0.029,0.068
t_6330,0.01,0.007,0.006,0.008,0.012,0.006,0.031
t_6331,0.001,0.001,0.001,0.002,0.001,0.002,0.002
t_6332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6343,0.012,0.014,0.015,0.015,0.013,0.014,0.017
t_6344,0.178,0.156,0.11,0.107,0.103,0.066,0.156
t_6345,0.326,0.366,0.34,0.265,0.237,0.328,0.35
t_6346,0.455,0.534,0.523,0.477,0.445,0.554,0.578
t_6347,0.602,0.692,0.579,0.576,0.562,0.687,0.769
t_6348,0.77,0.818,0.659,0.66,0.621,0.785,0.847
t_6349,0.872,0.885,0.786,0.751,0.765,0.812,0.825
t_6350,0.819,0.775,0.778,0.784,0.76,0.772,0.753
t_6351,0.567,0.561,0.674,0.628,0.634,0.571,0.606
t_6352,0.243,0.305,0.453,0.434,0.358,0.418,0.33
t_6353,0.218,0.194,0.202,0.182,0.183,0.206,0.187
t_6354,0.061,0.06,0.041,0.073,0.05,0.068,0.039
t_6355,0.002,0.002,0.002,0.002,0.001,0.003,0.002
t_6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6367,0.01,0.01,0.012,0.014,0.018,0.013,0.024
t_6368,0.092,0.079,0.061,0.065,0.091,0.089,0.178
t_6369,0.262,0.188,0.127,0.133,0.208,0.202,0.414
t_6370,0.39,0.386,0.244,0.201,0.327,0.328,0.62
t_6371,0.447,0.49,0.439,0.377,0.517,0.609,0.759
t_6372,0.706,0.558,0.65,0.615,0.73,0.695,0.824
t_6373,0.766,0.575,0.55,0.682,0.634,0.643,0.806
t_6374,0.71,0.569,0.485,0.616,0.57,0.396,0.745
t_6375,0.531,0.47,0.415,0.53,0.451,0.378,0.634
t_6376,0.299,0.23,0.236,0.352,0.346,0.294,0.443
t_6377,0.127,0.175,0.176,0.245,0.244,0.179,0.194
t_6378,0.056,0.068,0.076,0.089,0.077,0.07,0.054
t_6379,0.003,0.003,0.002,0.001,0.001,0.002,0.001
t_6380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6391,0.014,0.014,0.019,0.011,0.013,0.013,0.023
t_6392,0.17,0.129,0.124,0.058,0.067,0.064,0.223
t_6393,0.369,0.263,0.207,0.137,0.172,0.103,0.481
t_6394,0.531,0.293,0.219,0.192,0.216,0.238,0.695
t_6395,0.629,0.259,0.232,0.215,0.268,0.29,0.842
t_6396,0.657,0.298,0.397,0.321,0.394,0.296,0.938
t_6397,0.656,0.467,0.574,0.495,0.479,0.441,0.955
t_6398,0.728,0.607,0.616,0.544,0.568,0.59,0.9
t_6399,0.699,0.58,0.477,0.522,0.625,0.528,0.759
t_6400,0.555,0.478,0.391,0.451,0.499,0.46,0.571
t_6401,0.355,0.331,0.276,0.303,0.31,0.291,0.327
t_6402,0.134,0.126,0.113,0.12,0.09,0.105,0.091
t_6403,0.003,0.003,0.002,0.001,0.0,0.001,0.001
t_6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6415,0.015,0.022,0.027,0.033,0.032,0.026,0.01
t_6416,0.193,0.224,0.239,0.252,0.24,0.229,0.069
t_6417,0.446,0.459,0.478,0.491,0.5,0.481,0.196
t_6418,0.659,0.663,0.683,0.689,0.71,0.686,0.405
t_6419,0.824,0.821,0.838,0.847,0.856,0.813,0.588
t_6420,0.922,0.928,0.935,0.941,0.951,0.942,0.794
t_6421,0.941,0.94,0.946,0.947,0.953,0.942,0.911
t_6422,0.888,0.898,0.9,0.892,0.897,0.894,0.882
t_6423,0.762,0.772,0.77,0.763,0.762,0.768,0.752
t_6424,0.591,0.592,0.582,0.577,0.568,0.579,0.566
t_6425,0.367,0.373,0.361,0.344,0.337,0.346,0.32
t_6426,0.127,0.132,0.127,0.118,0.091,0.112,0.087
t_6427,0.003,0.002,0.001,0.0,0.0,0.001,0.0
t_6428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6439,0.014,0.022,0.028,0.033,0.031,0.025,0.013
t_6440,0.198,0.229,0.24,0.249,0.231,0.234,0.082
t_6441,0.45,0.469,0.476,0.485,0.484,0.485,0.219
t_6442,0.665,0.679,0.684,0.692,0.697,0.694,0.457
t_6443,0.827,0.835,0.837,0.843,0.846,0.844,0.693
t_6444,0.922,0.93,0.933,0.934,0.943,0.934,0.886
t_6445,0.937,0.949,0.947,0.944,0.943,0.946,0.931
t_6446,0.891,0.897,0.877,0.848,0.851,0.865,0.882
t_6447,0.77,0.757,0.743,0.711,0.707,0.703,0.695
t_6448,0.58,0.566,0.541,0.547,0.544,0.528,0.499
t_6449,0.339,0.345,0.332,0.315,0.306,0.326,0.29
t_6450,0.11,0.115,0.093,0.074,0.057,0.079,0.079
t_6451,0.002,0.001,0.0,0.0,0.0,0.0,0.0
t_6452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6463,0.013,0.018,0.021,0.026,0.023,0.021,0.022
t_6464,0.185,0.207,0.193,0.212,0.195,0.198,0.2
t_6465,0.435,0.435,0.384,0.439,0.422,0.422,0.448
t_6466,0.648,0.644,0.599,0.658,0.634,0.642,0.656
t_6467,0.812,0.802,0.805,0.81,0.792,0.815,0.809
t_6468,0.908,0.897,0.895,0.895,0.904,0.903,0.9
t_6469,0.92,0.914,0.9,0.901,0.902,0.905,0.909
t_6470,0.875,0.866,0.851,0.846,0.846,0.852,0.844
t_6471,0.75,0.74,0.726,0.711,0.715,0.723,0.712
t_6472,0.569,0.558,0.547,0.531,0.527,0.542,0.523
t_6473,0.349,0.343,0.333,0.318,0.303,0.318,0.289
t_6474,0.114,0.113,0.107,0.097,0.075,0.093,0.072
t_6475,0.002,0.001,0.0,0.0,0.0,0.0,0.0
t_6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6487,0.014,0.018,0.022,0.027,0.025,0.02,0.02
t_6488,0.19,0.216,0.218,0.236,0.229,0.222,0.204
t_6489,0.445,0.453,0.445,0.469,0.479,0.468,0.464
t_6490,0.658,0.658,0.662,0.674,0.684,0.676,0.677
t_6491,0.822,0.815,0.819,0.825,0.837,0.829,0.828
t_6492,0.913,0.911,0.912,0.912,0.925,0.916,0.916
t_6493,0.926,0.884,0.907,0.921,0.918,0.922,0.927
t_6494,0.868,0.764,0.775,0.83,0.818,0.843,0.86
t_6495,0.744,0.622,0.596,0.658,0.681,0.708,0.724
t_6496,0.557,0.468,0.453,0.47,0.49,0.5,0.534
t_6497,0.322,0.283,0.286,0.279,0.262,0.244,0.295
t_6498,0.084,0.076,0.072,0.076,0.06,0.045,0.072
t_6499,0.001,0.0,0.0,0.0,0.0,0.0,0.0
t_6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6511,0.007,0.005,0.005,0.005,0.009,0.005,0.017
t_6512,0.096,0.067,0.076,0.055,0.1,0.045,0.161
t_6513,0.238,0.155,0.206,0.147,0.261,0.08,0.331
t_6514,0.338,0.271,0.398,0.284,0.41,0.115,0.524
t_6515,0.422,0.382,0.636,0.511,0.523,0.146,0.667
t_6516,0.528,0.536,0.789,0.67,0.624,0.16,0.761
t_6517,0.628,0.567,0.819,0.716,0.664,0.15,0.777
t_6518,0.734,0.6,0.783,0.694,0.644,0.198,0.729
t_6519,0.675,0.586,0.663,0.527,0.466,0.207,0.631
t_6520,0.502,0.47,0.471,0.344,0.368,0.116,0.462
t_6521,0.289,0.285,0.264,0.205,0.221,0.086,0.248
t_6522,0.077,0.085,0.075,0.047,0.055,0.028,0.056
t_6523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6535,0.007,0.008,0.013,0.017,0.018,0.014,0.013
t_6536,0.143,0.113,0.155,0.189,0.192,0.168,0.115
t_6537,0.376,0.271,0.357,0.405,0.426,0.388,0.266
t_6538,0.579,0.441,0.554,0.605,0.624,0.607,0.368
t_6539,0.728,0.607,0.664,0.751,0.765,0.729,0.396
t_6540,0.788,0.779,0.673,0.828,0.845,0.741,0.492
t_6541,0.7,0.811,0.699,0.719,0.846,0.616,0.506
t_6542,0.473,0.702,0.766,0.629,0.776,0.683,0.443
t_6543,0.287,0.479,0.662,0.537,0.576,0.609,0.357
t_6544,0.146,0.265,0.457,0.46,0.384,0.398,0.257
t_6545,0.089,0.088,0.205,0.237,0.19,0.167,0.171
t_6546,0.021,0.034,0.027,0.057,0.035,0.037,0.041
t_6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6559,0.003,0.002,0.002,0.001,0.004,0.002,0.004
t_6560,0.032,0.024,0.015,0.015,0.018,0.016,0.025
t_6561,0.06,0.062,0.056,0.047,0.029,0.039,0.073
t_6562,0.068,0.117,0.106,0.083,0.061,0.084,0.084
t_6563,0.108,0.131,0.138,0.133,0.096,0.135,0.045
t_6564,0.115,0.135,0.101,0.113,0.105,0.11,0.039
t_6565,0.084,0.108,0.118,0.102,0.094,0.095,0.039
t_6566,0.061,0.076,0.092,0.084,0.07,0.08,0.033
t_6567,0.06,0.05,0.036,0.042,0.048,0.035,0.027
t_6568,0.093,0.051,0.076,0.037,0.034,0.019,0.023
t_6569,0.087,0.066,0.128,0.024,0.025,0.018,0.022
t_6570,0.026,0.032,0.046,0.005,0.008,0.01,0.02
t_6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_6583,0.005,0.005,0.011,0.011,0.011,0.012,0.013
t_6584,0.133,0.142,0.124,0.149,0.142,0.157,0.201
t_6585,0.291,0.292,0.356,0.4,0.317,0.362,0.472
t_6586,0.434,0.459,0.508,0.575,0.497,0.505,0.683
t_6587,0.496,0.449,0.583,0.644,0.607,0.629,0.811
